Número de Ticket,Status,Destino,Humedad,Temperatura,Temperatura Minima,Temperatura Máxima,Presión Atmosférica
1182,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1183,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1184,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1185,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1186,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1187,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1188,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1189,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1190,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1191,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1192,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1193,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1194,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1195,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1196,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1197,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1198,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1199,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1200,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1201,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1202,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1203,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1204,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1205,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1206,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1207,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1208,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1209,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1210,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1211,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1212,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1213,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1214,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1215,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1216,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1217,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1218,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1219,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1220,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1221,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1222,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1223,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1224,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1225,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1226,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1227,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1228,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1229,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1230,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1231,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1232,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1233,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1234,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1235,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1236,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1237,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1238,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1239,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1240,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1241,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1242,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1243,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1244,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1245,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1246,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1247,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1248,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1249,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1250,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1251,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1252,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1253,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1254,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1255,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1256,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1257,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1258,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1259,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1260,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1261,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1262,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1263,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1264,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1265,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1266,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1267,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1268,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1269,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1270,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1271,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1272,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1273,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1274,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1275,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1276,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1277,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1278,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1279,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1280,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1281,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1282,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1283,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1284,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1285,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1286,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1287,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1288,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1289,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1290,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1291,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1292,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1293,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1294,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1295,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1296,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1297,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1298,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1299,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1300,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1301,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1302,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1303,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1304,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1305,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1306,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1307,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1308,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1309,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1310,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1311,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1312,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1313,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1314,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1315,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1316,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1317,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1318,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1319,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1320,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1321,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1322,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1323,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1324,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1325,Petición completada,398.719-752.411,46,292.55,290.93,294.26,46
1326,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1327,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1328,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1329,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1330,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1331,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1332,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1333,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1334,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1335,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1336,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1337,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1338,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1339,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1340,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1341,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1342,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1343,Petición completada,257.932-802.906,74,301.59,300.93,302.15,74
1344,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1345,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1346,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1347,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1348,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1349,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1350,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1351,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1352,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1353,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1354,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1355,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1356,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1357,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1358,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1359,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1360,Petición completada,328.968-97.038,83,294.82,294.82,294.82,83
1361,Petición completada,334.343-112.012,83,294.84,294.84,294.84,83
1362,Petición completada,339.425-118.408,82,294.5,294.5,294.5,82
1363,Petición completada,339.425-118.408,82,294.5,294.5,294.5,82
1364,Petición completada,339.425-118.408,82,294.5,294.5,294.5,82
1365,Petición completada,339.425-118.408,82,294.5,294.5,294.5,82
1366,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1367,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1368,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1369,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1370,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1371,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1372,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1373,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1374,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1375,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1376,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1377,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1378,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1379,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1380,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1381,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1382,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1383,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1384,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1385,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1386,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1387,Petición completada,35.214-809.431,87,298.69,298.69,298.69,87
1388,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1389,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1390,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1391,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1392,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1393,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1394,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1395,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1396,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1397,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1398,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1399,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1400,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1401,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1402,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1403,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1404,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1405,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1406,Petición completada,436.772-796.306,76,284.26,283.71,285.15,76
1407,Petición completada,299.844-953.414,65,298.15,298.15,298.15,65
1408,Petición completada,491.939-123.184,91,287.69,287.69,287.69,91
1409,Petición completada,491.939-123.184,91,287.69,287.69,287.69,91
1410,Petición completada,491.939-123.184,91,287.69,287.69,287.69,91
1411,Petición completada,491.939-123.184,91,287.69,287.69,287.69,91
1412,Petición completada,491.939-123.184,91,287.69,287.69,287.69,91
